name,country,lat,lon,population,population_million,P0,dP,dP_lo,dP_hi,p_two_zero_aware,zero_exact_dP,fdr_bh_zero_aware,fdr_by_zero_aware,material_bh_zero_aware,material_by_zero_aware,static_counterfactual_tier,observed_tier_bh,observed_tier_by,direction_side,ab_followup_bh,ab_followup_by,detectable_update_bh,detectable_update_by,screening_tier,policy_action,susceptibility_proxy_count
Dhaka,BD,23.7104,90.40744,10356500,10.3565,0.4583674750582135,0.000501866092094,-0.0083603291251546,0.0040394659854371,0.947,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Kota,IN,25.18254,75.83907,1001694,1.001694,0.026377928760844,0.000491096082124,-7.974285590479305e-05,0.0011051613465398,0.1859999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Taipei,TW,25.05306,121.52639,7871900,7.8719,0.4608737629638713,0.0004195205423698,-0.0009367516973735,0.0018943580637169,0.6665000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Agra,IN,27.18333,78.01667,1430055,1.430055,0.0848422495441395,0.0004130453731711,-0.0017174006004168,0.0026945205828749,0.79,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
New Taipei City,TW,25.06199,121.45703,4004367,4.004367,0.4174407368464747,0.0004106270631025,-0.0009592436771925,0.0017061431927624,0.687,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Bekasi,ID,-6.2349,106.9896,2564940,2.56494,0.0463903408915793,0.0003695291061639,-1.5281822307495295e-05,0.0008120990981101,0.1205,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Pingdingshan,CN,33.73091,113.31554,979130,0.97913,0.0736118894928046,0.0003472585029559,-0.0003447612982385,0.0003472585029559,0.3925,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Ulsan,KR,35.53722,129.31667,1098421,1.098421,0.1068451568941453,0.0003399052354951,-0.0001007864517297,0.0003399052354951,0.2124999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Managua,NI,12.13282,-86.2504,973087,0.973087,0.0157043530645353,0.0002791380982256,-2.0822950800446715e-05,0.0003092822223204,0.1454999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Ottawa,CA,45.41117,-75.69812,1017449,1.017449,0.0879345788274279,0.0002719925024275,-0.0005799173362205,0.0011579694106342,0.655,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Busan,KR,35.10168,129.03004,3285147,3.285147,0.0524515855827366,0.0002305254564494,-2.961295205615027e-05,0.0005285626858169,0.1705000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Daegu,KR,35.87028,128.59111,2365523,2.365523,0.0466839979334255,0.000217891965716,-4.738158337195125e-05,0.0005185310712878,0.2015,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
South Tangerang,ID,-6.28862,106.71789,1404785,1.404785,0.0177029681563705,0.0001452925843284,-5.66335235179672e-06,0.0003115024032867,0.123,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Sendai,JP,38.26667,140.86667,1096704,1.096704,0.0208528948865343,0.0001260206090287,-7.861829944299652e-05,0.000362938321055,0.377,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Bogotá,CO,4.60971,-74.08175,7674366,7.674366,0.0114460375604362,0.0001202890283737,8.971757932850203e-07,0.0002612947540153,0.0969999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Palembang,ID,-2.91673,104.7458,1668848,1.668848,0.1507886813957171,9.042149292762258e-05,-0.0009522385945874,0.0010529707629897,0.8955,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Al Başrah al Qadīmah,IQ,30.50316,47.81507,2015483,2.015483,0.1572685462359222,8.563931653143841e-05,-0.0006747978514863,0.0004719862410388,0.8654999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Kennedy,CO,4.6165,-74.14597,979914,0.979914,0.0065936056848633,6.96374397448048e-05,1.914682824359031e-06,0.0001531480798861,0.088,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Basrah,IQ,30.50852,47.7804,1326564,1.326564,0.1091692866888849,6.284218389836227e-05,-0.0005363741804631,0.0006473403597988,0.8734999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Khulna,BD,22.80979,89.56439,1500689,1.500689,0.0030253865580151,6.173769196178179e-05,-3.6399457566724814e-05,0.0001682660431178,0.3640000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Liupanshui,CN,26.59444,104.83333,1320825,1.320825,0.0187493752155183,5.1777484746426405e-05,-0.0001855291584751,0.0003010308450114,0.7675000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Taizhou,CN,32.49069,119.90812,1607108,1.607108,0.0060287234603625,3.165049655297781e-05,-1.3803285001313947e-05,8.166913538271398e-05,0.3189999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Gazipur,BD,23.99844,90.42234,2674697,2.674697,0.0147161089374849,2.933684224548129e-05,-0.0004664023227612,0.0005103280681219,0.9465,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Multan,PK,30.19679,71.47824,2169915,2.169915,0.0075914858467483,2.747009937493442e-05,-4.53495615671783e-05,0.0001070450825594,0.591,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Baoshan,CN,25.11626,99.16366,935618,0.935618,0.0013213182569047,1.8027984983073723e-05,-5.613866501711013e-06,4.415809875403149e-05,0.2455,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Depok,ID,-6.4,106.81861,2145400,2.1454,0.0016635305155515,1.387779415677878e-05,-6.751747451740191e-07,3.0709690838986406e-05,0.1265,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Kolwezi,CD,-10.71484,25.46674,790248,0.790248,0.0006868235540204,1.3818388655759344e-05,-4.482444750276959e-06,3.4034170878670785e-05,0.258,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,0
Taichung,TW,24.1469,120.6839,2850285,2.850285,0.0074233281682323,1.254850314375e-05,-2.823964905314729e-05,5.458721124056537e-05,0.6395,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Blantyre,MW,-15.78499,35.00854,902588,0.902588,0.0011691096561136,6.680133844755168e-06,-1.5906286748168853e-05,3.1573808699378185e-05,0.69,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Lubumbashi,CD,-11.66089,27.47938,2221925,2.221925,0.000166971716702,2.839621737117903e-06,-2.055881142380865e-06,8.265659299909714e-06,0.4225000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Comilla,BD,23.46186,91.18503,1030000,1.03,0.000138575833351,2.6682216159197027e-06,-2.120612320383724e-06,8.002515629297542e-06,0.439,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Malang,ID,-7.9797,112.6304,847182,0.847182,9.457789772597152e-05,8.776195985724528e-07,-4.286829669709554e-07,1.843749421766088e-06,0.3165,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Damascus,SY,33.5102,36.29128,1569394,1.569394,0.0001106042548333,6.73029755562284e-07,-6.858677208543415e-08,1.5263009740733853e-06,0.1525,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Puning,CN,23.31072,116.16869,874954,0.874954,0.0002586319497916,6.155005010132267e-07,-2.5165490213427013e-06,3.80580650850266e-06,0.7789999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Qingyang,CN,35.70976,107.64455,2125400,2.1254,7.713386080048027e-05,5.39952270602856e-07,-3.568037880193735e-08,1.1492777003394965e-06,0.1305,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Kunming,CN,25.03889,102.71833,3855346,3.855346,8.099939513921492e-05,3.356685715909279e-07,-9.62276305586635e-07,8.68871601920486e-07,0.7264999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Bandung,ID,-6.92222,107.60694,2444160,2.44416,1.2160496912106169e-06,7.836513003651931e-09,1.4749793502180374e-10,1.6997754705064748e-08,0.0889999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Zhaotong,CN,27.31667,103.71667,787845,0.787845,1.5225658574540946e-05,7.738392314048773e-09,-2.9846304062414846e-08,7.738392314048773e-09,0.1855,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Dhanbad,IN,23.79759,86.42992,1196214,1.196214,1.297263327667773e-07,2.6695712131150403e-09,-7.490940017832946e-10,6.875465776671108e-09,0.2524999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,0
Suzhou,CN,33.63611,116.97889,1647642,1.647642,3.5628951137555466e-08,1.9809157802246184e-10,-2.5770553090049097e-10,6.73465148618371e-10,0.5465,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Nanyang,CN,33.00524,112.54659,1811812,1.811812,3.1896476121986683e-08,1.4083278971349363e-10,-1.5509417483272608e-10,3.7495720530250695e-10,0.5225,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Suqian,CN,33.94917,118.29583,1437685,1.437685,1.4294183051919225e-08,1.2165583482653268e-10,-7.789419009070889e-12,2.760051491423e-10,0.1334999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Bijie,CN,27.30193,105.28627,1137383,1.137383,1.0814710223536957e-07,5.496625048199433e-11,-1.065696451260294e-09,5.496625048199433e-11,0.7509999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Nampula,MZ,-15.11646,39.2666,770379,0.770379,1.2813391870822595e-09,7.784971441841527e-12,-9.421260029555839e-12,2.662370208466065e-11,0.5075000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,1
Semarang,ID,-6.99306,110.42083,1653524,1.653524,0.2296674806670572,3.6082248300317592e-16,-0.0004933538792646,3.6082248300317592e-16,0.2875000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Padang,ID,-0.94924,100.35427,909040,0.90904,0.6512807931448363,3.3306690738754696e-16,-0.0001770874606929,3.3306690738754696e-16,0.1999999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,4
Ra’s Bayrūt,LB,33.9,35.48333,1251739,1.251739,0.1669841221833473,2.7755575615628914e-16,-0.0001004742140573,2.7755575615628914e-16,0.1884999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Yichang,CN,30.71444,111.28472,1350150,1.35015,0.0878438109842943,1.3877787807814454e-16,-0.0005955826419802,1.3877787807814454e-16,0.4995,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Jieyang,CN,23.5418,116.36581,1899394,1.899394,0.009864262612354,1.7347234759768068e-17,-9.94749100220133e-05,1.7347234759768068e-17,0.7849999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Changzhou,CN,31.77359,119.95401,3290918,3.290918,0.0093814658477213,1.5612511283791264e-17,-8.584803131571893e-05,1.5612511283791264e-17,0.7115,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Yancheng,CN,33.3575,120.1573,1615717,1.615717,0.0001188561862358,2.1684043449710093e-19,2.1684043449710093e-19,2.1684043449710093e-19,0.0734999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Wuwei,CN,37.92672,102.63202,1010295,1.010295,1.100945967028966e-16,1.4233855647727016e-19,-3.779546542347845e-19,7.102772633003267e-19,0.724,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Bogor,ID,-6.59444,106.78917,1127408,1.127408,6.021644137780506e-05,1.0164395367051604e-19,-2.204475997892751e-08,1.0164395367051604e-19,0.119,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Yixing,CN,31.36059,119.82016,1285785,1.285785,5.879361412226328e-07,1.0587911840678754e-21,-5.412979764072841e-09,1.0587911840678754e-21,0.704,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Tegucigalpa,HN,14.0818,-87.20681,850848,0.850848,1.257319786902784e-07,2.1175823681357523e-22,-7.16541797340135e-10,2.1175823681357523e-22,0.3429999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Benxi,CN,41.28861,123.765,987717,0.987717,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,0
Longyan,CN,25.07485,117.01775,1025087,1.025087,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,2
Guang’an,CN,30.47413,106.63696,858159,0.858159,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,0
Wanxian,CN,30.81601,108.37407,859662,0.859662,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,1
Seongnam-si,KR,37.43861,127.13778,914832,0.914832,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,1
Xiamen,CN,24.47979,118.08187,4617251,4.617251,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,2
Weihai,CN,37.50914,122.11356,844310,0.84431,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,2
Kobe,JP,34.6913,135.183,1525152,1.525152,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,3
Bazhong,CN,31.8694,106.74432,2712894,2.712894,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,0
Zunyi,CN,27.68667,106.90722,2037775,2.037775,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,0
Montréal,CA,45.50884,-73.58781,1762949,1.762949,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,1
La Paz,BO,-16.5,-68.15,2004652,2.004652,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,1
Yantai,CN,37.47649,121.44081,2227733,2.227733,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,1
Bukavu,CD,-2.49077,28.84281,816811,0.816811,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,2
Guiyang,CN,26.58333,106.71667,3037159,3.037159,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,near-zero,False,False,False,False,C detectable but sub-material,Maintain periodic groundwater and hazard-map updates,0
Isfahan,IR,32.65246,51.67462,1547164,1.547164,7.199655343828144e-27,-3.2532077881139584e-29,-1.0096597754107631e-28,3.4720827707068265e-29,0.487,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Sanaa,YE,15.35452,44.20646,1937451,1.937451,3.8048811994482674e-14,-1.4707008899986972e-16,-3.639450968687099e-16,5.0828554388606877e-17,0.2745,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Mashhad,IR,36.29807,59.60567,2307177,2.307177,4.056263369416008e-11,-1.90409029102694e-14,-2.687738605708408e-13,2.576823433672176e-13,0.945,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Lu’an,CN,31.73561,116.51688,1644344,1.644344,2.7865287737726122e-08,-2.9397889367935817e-10,-6.3992293397241e-10,1.6252894402078013e-11,0.1295,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Hefei,CN,31.86389,117.28083,5050000,5.05,1.2088091499001342e-07,-3.039325166400886e-10,-1.2375431065057098e-09,5.241775517918553e-10,0.617,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Kathmandu,NP,27.70169,85.3206,1442271,1.442271,1.3201392371402538e-08,-4.0030911038414537e-10,-8.51232651203434e-10,-1.0249504305628317e-12,0.099,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,3
Arequipa,PE,-16.39899,-71.53747,1008290,1.00829,5.229125356603996e-07,-1.160156761248708e-09,-3.976255588502072e-09,1.401945356049413e-09,0.5285,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Meizhou,CN,24.28859,116.11768,992351,0.992351,4.01021955608834e-07,-6.1828303432702285e-09,-1.4109715695160974e-08,1.0597768003116761e-09,0.1965,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Chuzhou,CN,32.32194,118.29778,782671,0.782671,2.159285104264269e-05,-1.8183707722217105e-08,-2.113245516828131e-07,1.734286735266995e-07,0.892,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Mexicali,MX,32.62781,-115.45446,1032686,1.032686,1.2858080145618672e-05,-2.532261139990073e-08,-9.14874438590039e-08,3.634128271638823e-08,0.5755,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Tijuana,MX,32.5027,-117.00371,1922523,1.922523,0.0011659267682605,-1.151200746594928e-06,-8.61807277024217e-06,6.229961109227143e-06,0.812,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,0
Los Angeles,US,34.05223,-118.24368,3820914,3.820914,0.0021991142102822,-1.986593470939321e-06,-2.124800784483157e-05,1.7076949560803635e-05,0.891,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Chaozhou,CN,23.65396,116.62262,1750945,1.750945,0.0028142120884351,-2.0551410850402907e-06,-4.102121911110196e-05,3.375605471594736e-05,0.9235,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Alīgarh,IN,27.88145,78.07464,753207,0.753207,0.0001797756009565,-4.293349599803528e-06,-1.1549577945672411e-05,1.993952718682647e-06,0.3225,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Ahvaz,IR,31.31901,48.6842,841145,0.841145,0.000930236336246,-4.5536664083144045e-06,-1.4402410702187776e-05,4.714191225658201e-06,0.499,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,2
Maoming,CN,21.66625,110.91364,1307802,1.307802,0.010676190802561,-6.469737210338181e-06,-0.0001312136000971,0.0001279543872335,0.9515,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
San Pedro Sula,HN,15.50585,-88.02588,801259,0.801259,0.0066739641507215,-9.045056744078246e-06,-3.6048466342922894e-05,1.6166682733552284e-05,0.6065,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
Yerevan,AM,40.17765,44.5126,1144700,1.1447,0.001472756759294,-1.0340446264539603e-05,-2.9803519389473283e-05,8.19946965215963e-06,0.4405,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,depletion-side,False,False,False,False,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,1
