name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,population_input,elev_m,pga_475_g,seismic,vs30,precip,wtd_input,dw_km,pgv,recent_trend_cm_yr,recent_se_cm_yr,recent_gws_cm_yr,full_trend_cm_yr,full_gws_cm_yr,recent_sm_cm_yr,full_sm_cm_yr,P0,is_material_hotspot,direction,recent_cumulative_dTWS_cm,recent_cumulative_water_table_rise_m_sy010,annualized_dP_per_year,csr_grid_ix,csr_grid_iy,csr_grid_lon,csr_grid_lat,csr_grid_cell_id,distance_to_coast_km,coastal_lt25km,coastal_lt50km,coastal_lt100km,metro_cluster_50km,grace_scale_cluster_300km,city_by_fdr_sig
Khulna,BD,22.80979,89.56439,1500689,0.1785707941310001,4.364080262455218,0.6085,True,6.173769196178179e-05,-3.6399457566724814e-05,0.0001682660431178,0.3640000000000001,False,False,1500689,8,0.1785707941310001,True,233.6809234619141,1848.0,4.364080262455218,28.99120641137531,17.85707941310001,0.6085,0.6495,0.0947,-0.2182,-1.0576,0.5138,0.8394,0.003025386558015194,False,sub-material increase,6.085000000000001,0.6085,6.173769196178179e-06,358,451,89.625,22.875,iy451_ix358,53.06676763173957,False,False,True,119,2,False
Xinxiang,CN,35.19033,113.80151,1047088,0.0947264799999963,8.072022583352464,2.2778,True,5.675551645155852e-05,1.8903826858062e-05,0.000102643866433,0.0,True,True,1047088,82,0.0947264799999963,True,209.1026763916016,559.0,8.072022583352464,31.997927031209127,9.47264799999963,2.2778,0.5075,1.0724,-1.8324,-1.9845,1.2054,0.1521,0.0007207940461426382,False,sub-material increase,22.778,2.2777999999999996,5.6755516451558525e-06,455,500,113.875,35.125,iy500_ix455,490.8968951241541,False,False,False,120,5,True
Jinzhong,CN,37.68403,112.75471,1226617,0.1660062000160998,19.43999389639129,0.6424,True,5.542377266519764e-05,1.0828303741720153e-05,0.0001059204786682,0.01,True,True,1226617,821,0.1660062000160998,True,337.4549865722656,411.0,19.43999389639129,20.00991202641643,16.600620001609983,0.6424,0.267,0.2519,-1.7597,-1.907,0.3905,0.1473,0.0025700084532017174,False,sub-material increase,6.4239999999999995,0.6423999999999999,5.542377266519764e-06,451,510,112.875,37.625,iy510_ix451,431.4537574610099,False,False,False,79,5,False
Sholapur,IN,17.67152,75.91044,997281,0.1578071376906078,10.727092393377632,2.7252,False,5.45804768456626e-05,1.9556750409579385e-05,9.625853792857328e-05,0.0,True,True,997281,473,0.1578071376906078,True,364.1421813964844,708.0,10.727092393377632,28.71134655604204,15.78071376906078,2.7252,0.4812,1.3689,0.527,0.0069,1.3563,0.5201,0.0005749277161406561,False,sub-material increase,27.252000000000002,2.7252,5.45804768456626e-06,303,430,75.875,17.625,iy430_ix303,285.52463806950465,False,False,False,121,2,True
Liupanshui,CN,26.59444,104.83333,1320825,0.1616298438553274,0.9918364232852924,0.0844,False,5.1777484746426405e-05,-0.0001855291584751,0.0003010308450114,0.7675000000000001,False,False,1320825,1799,0.1616298438553274,True,562.401123046875,1072.0,0.9918364232852924,10.173406163953889,16.162984385532738,0.0844,0.2899,0.6846,0.4738,0.2012,-0.6002,0.2726,0.0187493752155183,False,sub-material increase,0.8440000000000001,0.0844,5.17774847464264e-06,419,466,104.875,26.625,iy466_ix419,635.3098951453571,False,False,False,122,5,False
Petaling Jaya,MY,3.10726,101.60671,807879,0.0509691800000053,18.142977035172063,0.8591,False,4.014157512375032e-05,1.319430191007989e-05,7.036400848204903e-05,0.0,True,True,807879,45,0.0509691800000053,True,313.5376892089844,2331.0,18.142977035172063,27.05673898641926,5.09691800000053,0.8591,0.2011,0.5027,0.2356,0.0217,0.3564,0.2139,0.0013851567847111652,False,sub-material increase,8.591,0.8590999999999999,4.014157512375032e-06,406,372,101.625,3.125,iy372_ix406,27.05673898641926,False,True,True,123,37,True
Chengdu,CN,30.66667,104.06667,13568357,0.2469592000001928,8.361943999389666,0.495,False,3.854409003034229e-05,9.608372054199508e-06,7.144820214034363e-05,0.0044999999999999,True,True,13568357,499,0.2469592000001928,True,210.071044921875,931.0,8.361943999389666,28.736710454830003,24.69592000001928,0.495,0.1682,-0.1629,0.3559,0.2594,0.6579,0.0965,0.002324618149889408,False,sub-material increase,4.95,0.495,3.854409003034229e-06,416,482,104.125,30.625,iy482_ix416,1064.5134287499916,False,False,False,124,5,True
Changzhi,CN,36.18389,113.10528,1214940,0.0989742381105521,9.35378042267496,2.4451,True,3.543453867513183e-05,1.2034516440258153e-05,6.345309384537258e-05,0.0,True,True,1214940,937,0.0989742381105521,True,218.19586181640625,601.0,9.35378042267496,34.22981005080626,9.89742381105521,2.4451,0.5247,1.3804,-2.0977,-2.423,1.0647,0.3253,0.00041790962074229567,False,sub-material increase,24.451,2.4451,3.543453867513183e-06,452,504,113.125,36.125,iy504_ix452,475.26508427313445,False,False,False,125,5,True
Taizhou,CN,32.49069,119.90812,1607108,0.0583105917944863,6.042572671091818,0.1582,False,3.165049655297781e-05,-1.3803285001313947e-05,8.166913538271398e-05,0.3189999999999999,False,False,1607108,10,0.0583105917944863,True,229.90362548828125,985.0,6.042572671091818,21.407592189123765,5.83105917944863,0.1582,0.1572,0.4909,0.027,-0.3222,-0.3327,0.3492,0.006028723460362595,False,sub-material increase,1.582,0.1582,3.1650496552977808e-06,479,489,119.875,32.375,iy489_ix479,21.407592189123765,True,True,True,126,5,False
Gazipur,BD,23.99844,90.42234,2674697,0.1960511,1.6174563210498718,0.0607,True,2.933684224548129e-05,-0.0004664023227612,0.0005103280681219,0.9465,False,False,2674697,12,0.1960511,True,227.94357299804688,2121.0,1.6174563210498718,22.780264572050623,19.60511,0.0607,0.721,-0.9281,-0.5407,-1.0995,0.9888,0.5588,0.014716108937484904,False,sub-material increase,0.607,0.0607,2.933684224548129e-06,361,455,90.375,23.875,iy455_ix361,46.52544502555818,False,True,True,92,2,False
Multan,PK,30.19679,71.47824,2169915,0.1521000982379538,22.41550316624705,0.1093,True,2.747009937493442e-05,-4.53495615671783e-05,0.0001070450825594,0.591,False,False,2169915,126,0.1521000982379538,True,319.241943359375,157.0,22.41550316624705,13.936799976815438,15.210009823795382,0.1093,0.2108,-0.6966,-0.2058,-0.5363,0.8059,0.3305,0.007591485846748322,False,sub-material increase,1.093,0.1093,2.747009937493442e-06,285,480,71.375,30.125,iy480_ix285,711.8149974576893,False,False,False,127,2,False
Liaocheng,CN,36.45064,116.00247,1229768,0.0541538398080472,1.0681315327688026,1.6904,True,2.5218804814582957e-05,1.3086491701864336e-05,2.5218804814582957e-05,0.0,True,True,1229768,32,0.0541538398080472,True,202.4702911376953,588.0,1.0681315327688026,32.76515284883505,5.41538398080472,1.6904,0.4168,0.2362,-1.3836,-1.6525,1.4542,0.2689,0.0006969838850868146,False,sub-material increase,16.904,1.6904,2.521880481458296e-06,464,505,116.125,36.375,iy505_ix464,259.33351713934036,False,False,False,128,5,True
Valencia,VE,10.16153,-68.00044,1619470,0.1146405999959031,1.3427939269093372,1.6437,False,2.46839178901176e-05,1.1271279868977578e-05,2.46839178901176e-05,0.0,True,True,1619470,547,0.1146405999959031,True,256.42413330078125,1174.0,1.3427939269093372,34.51950388715642,11.46405999959031,1.6437,0.2725,3.6909,0.257,1.5241,-2.0472,-1.2671,0.0005400822544660074,False,sub-material increase,16.436999999999998,1.6436999999999997,2.46839178901176e-06,1167,400,291.875,10.125,iy400_ix1167,34.51950388715642,False,True,True,129,6,True
Kallakurichi,IN,11.73379,78.95925,1682687,0.07896554,7.858396276798658,1.7572,True,2.4281377783598855e-05,7.709834764843025e-06,4.388277053135459e-05,0.0,True,True,1682687,124,0.07896554,True,308.8377990722656,970.0,7.858396276798658,32.00793720256394,7.896554,1.7572,0.4464,0.7265,-0.2168,-0.3996,1.0307,0.1828,0.00040311158188510005,False,sub-material increase,17.572000000000003,1.7572,2.4281377783598854e-06,315,406,78.875,11.625,iy406_ix315,87.89066037773914,False,False,True,130,14,True
Heze,CN,35.23929,115.47358,1346717,0.1273150867469405,0.2594033722438666,0.9261,True,2.251571264893885e-05,1.4880687693274455e-05,2.251571264893885e-05,0.0235,True,True,1346717,53,0.1273150867469405,True,183.7837677001953,628.0,0.2594033722438666,28.87308810728661,12.73150867469405,0.9261,0.398,-0.241,-1.1119,-1.202,1.1671,0.0901,0.0026021367727783605,False,sub-material increase,9.261000000000001,0.9261,2.251571264893885e-06,461,500,115.375,35.125,iy500_ix461,339.29850504857495,False,False,False,131,5,False
Shivaji Nagar,IN,18.53017,73.85263,1000000,0.1458257,0.2899214160372594,2.5294,False,2.238555473123944e-05,2.238555473123944e-05,2.238555473123944e-05,0.0,True,True,1000000,559,0.1458257,True,414.0531311035156,686.0,0.2899214160372594,22.23207608840188,14.58257,2.5294,0.4537,1.5032,0.6182,0.1612,1.0262,0.457,0.002312920031486052,False,sub-material increase,25.293999999999997,2.5293999999999994,2.238555473123944e-06,295,434,73.875,18.625,iy434_ix295,87.23132241337882,False,False,True,83,2,True
Caracas,VE,10.48801,-66.87919,3000000,0.1730225400287133,0.0152590218967247,1.2007,False,2.042034761258471e-05,2.042034761258471e-05,2.042034761258471e-05,0.004,True,True,3000000,887,0.1730225400287133,True,258.7844543457031,1025.0,0.0152590218967247,13.53134292509169,17.30225400287133,1.2007,0.4219,2.4225,0.1849,1.7408,-1.2218,-1.5559,0.04193696841377472,False,sub-material increase,12.007000000000001,1.2007,2.042034761258471e-06,1172,401,293.125,10.375,iy401_ix1172,13.53134292509169,True,True,True,132,6,True
Baoshan,CN,25.11626,99.16366,935618,0.199426,1.2817578393225515,0.4075,False,1.8027984983073723e-05,-5.613866501711013e-06,4.415809875403149e-05,0.2455,False,False,935618,1680,0.199426,True,374.0596008300781,1085.0,1.2817578393225515,27.31000489710512,19.9426,0.4075,0.3485,-0.2487,0.0387,-0.1473,0.6562,0.186,0.0013213182569047017,False,sub-material increase,4.074999999999999,0.4074999999999999,1.8027984983073723e-06,396,460,99.125,25.125,iy460_ix396,796.5211980068258,False,False,False,133,38,False
Handan,CN,36.60999,114.48764,1358318,0.1106007000579147,3.8147554741741487,2.7657,True,1.4961671246194909e-05,5.279814060405384e-06,2.1006966030205707e-05,0.0,True,True,1358318,61,0.1106007000579147,True,222.9814910888672,561.0,3.8147554741741487,39.82701572687744,11.06007000579147,2.7657,0.5091,1.416,-2.4606,-2.8552,1.3497,0.3946,0.00015511450541682957,False,sub-material increase,27.656999999999996,2.7657,1.4961671246194908e-06,457,506,114.375,36.625,iy506_ix457,346.0794095790553,False,False,False,134,5,True
Indore,IN,22.71792,75.8333,1994397,0.0668241401186886,0.6408789196613043,2.336,False,1.4940004805608672e-05,1.4940004805608672e-05,1.4940004805608672e-05,0.0,True,True,1994397,550,0.0668241401186886,True,253.0897979736328,964.0,0.6408789196613043,32.10972620014968,6.68241401186886,2.336,0.5749,1.3918,0.8626,0.4095,0.9442,0.4531,0.0006930996580622024,False,sub-material increase,23.36,2.336,1.4940004805608672e-06,303,450,75.875,22.625,iy450_ix303,297.81357880851334,False,False,False,135,2,True
Depok,ID,-6.4,106.81861,2145400,0.2647448,11.779964904249653,0.2499,False,1.387779415677878e-05,-6.751747451740191e-07,3.0709690838986406e-05,0.1265,False,False,2145400,92,0.2647448,True,264.6269226074219,2925.0,11.779964904249653,33.02210438613376,26.47448,0.2499,0.1611,0.2957,0.2383,-0.2341,-0.0458,0.4724,0.0016635305155515037,False,sub-material increase,2.499,0.2499,1.387779415677878e-06,427,334,106.875,-6.375,iy334_ix427,33.02210438613376,False,True,True,71,24,False
Kolwezi,CD,-10.71484,25.46674,790248,0.0596853308455603,30.991073472190465,0.5986,False,1.3818388655759344e-05,-4.482444750276959e-06,3.4034170878670785e-05,0.258,False,False,790248,1485,0.0596853308455603,True,369.0949096679688,1274.0,30.991073472190465,24.34280768624897,5.96853308455603,0.5986,0.5338,0.341,0.6004,0.4379,0.2576,0.1625,0.0006868235540204824,False,sub-material increase,5.986000000000001,0.5986,1.3818388655759344e-06,101,317,25.375,-10.625,iy317_ix101,1269.0727215475165,False,False,False,136,39,False
Taichung,TW,24.1469,120.6839,2850285,0.5903575,2.3651483939879654,0.0511,False,1.254850314375e-05,-2.823964905314729e-05,5.458721124056537e-05,0.6395,False,False,2850285,91,0.5903575,True,443.689697265625,2072.0,2.3651483939879654,21.470808951212064,59.03575,0.0511,0.1175,1.9068,0.1749,0.6934,-1.8557,-0.5185,0.007423328168232321,False,sub-material increase,0.511,0.0511,1.2548503143750001e-06,482,456,120.625,24.125,iy456_ix482,21.470808951212064,True,True,True,137,8,False
Pune,IN,18.51957,73.85535,3124458,0.1458257,0.1678492408636884,2.5294,False,1.1486070368725823e-05,1.1486070368725823e-05,1.1486070368725823e-05,0.0,True,True,3124458,554,0.1458257,True,407.9278259277344,686.0,0.1678492408636884,22.971530526555007,14.58257,2.5294,0.4537,1.5032,0.6182,0.1612,1.0262,0.457,0.0020534839194700965,False,sub-material increase,25.293999999999997,2.5293999999999994,1.1486070368725824e-06,295,434,73.875,18.625,iy434_ix295,87.12687933483328,False,False,True,83,2,True
Aurangabad,IN,19.87757,75.34226,1175116,0.0945352192163259,9.796292057679125,2.7271,False,8.714882584437593e-06,3.096644419045499e-06,1.5308654333125667e-05,0.0,True,True,1175116,588,0.0945352192163259,True,415.62115478515625,726.0,9.796292057679125,35.78221898546021,9.453521921632593,2.7271,0.4656,1.8924,0.7507,0.4848,0.8347,0.2659,9.16834520767329e-05,False,sub-material increase,27.271,2.7271,8.714882584437593e-07,301,439,75.375,19.875,iy439_ix301,251.1846991872624,False,False,False,138,2,True
Shenyang,CN,41.79222,123.43278,7050000,0.0998792262887538,1.3275349050126124,1.7943,True,7.412707708519327e-06,3.896806972735612e-06,7.412707708519327e-06,0.0,True,True,7050000,53,0.0998792262887538,True,251.6791534423828,673.0,1.3275349050126124,38.95666934077452,9.98792262887538,1.7943,0.2098,-0.6103,-0.2566,-0.6853,2.4046,0.4287,0.00016403117091760456,False,sub-material increase,17.943,1.7943,7.412707708519327e-07,493,527,123.375,41.875,iy527_ix493,157.65934466317145,False,False,False,139,5,True
Kuala Lumpur,MY,3.1412,101.68653,1453975,0.0504047260380783,1.7395284962234427,0.8591,False,7.280506355712159e-06,2.469142439068733e-06,1.3017520717775924e-05,0.0,True,True,1453975,56,0.0504047260380783,True,369.849609375,2309.0,1.7395284962234427,36.42053579388946,5.04047260380783,0.8591,0.2011,0.5027,0.2356,0.0217,0.3564,0.2139,0.0002509336037781066,False,sub-material increase,8.591,0.8590999999999999,7.28050635571216e-07,406,372,101.625,3.125,iy372_ix406,36.42053579388946,False,True,True,123,37,True
Blantyre,MW,-15.78499,35.00854,902588,0.1351129930442335,4.104676890211351,0.1713,False,6.680133844755168e-06,-1.5906286748168853e-05,3.1573808699378185e-05,0.69,False,False,902588,1041,0.1351129930442335,True,327.522216796875,1111.0,4.104676890211351,28.12492530203392,13.51129930442335,0.1713,0.4274,0.1847,0.1254,-0.0578,-0.0134,0.1832,0.0011691096561136003,False,sub-material increase,1.713,0.17129999999999998,6.680133844755168e-07,140,296,35.125,-15.875,iy296_ix140,303.04356251416164,False,False,False,140,40,False
Xuchang,CN,34.03189,113.86299,1265536,0.0894938719935299,4.058899824521291,1.526,True,3.616357162117631e-06,1.0736648918023115e-06,6.577038676394808e-06,0.0004999999999999,True,True,1265536,71,0.0894938719935299,True,210.1138610839844,710.0,4.058899824521291,44.30804607910388,8.94938719935299,1.526,0.4443,0.7163,-1.0587,-1.2052,0.8097,0.1465,6.937819780327166e-05,False,sub-material increase,15.26,1.5259999999999998,3.616357162117631e-07,455,496,113.875,34.125,iy496_ix455,494.84792200268777,False,False,False,141,5,True
Anshan,CN,41.12361,122.99,1450000,0.1456538782815366,0.1983672846570812,1.7737,True,2.976771155298167e-06,2.976771155298167e-06,2.976771155298167e-06,0.0,True,True,1450000,55,0.1456538782815366,True,236.4249267578125,690.0,0.1983672846570812,35.47408126492566,14.56538782815366,1.7737,0.2203,-0.512,-0.2965,-0.7517,2.2857,0.4552,0.0004493579955278099,False,sub-material increase,17.737000000000002,1.7737000000000003,2.976771155298167e-07,491,524,122.875,41.125,iy524_ix491,84.10070435927862,False,False,True,142,5,True
Lubumbashi,CD,-11.66089,27.47938,2221925,0.1269135000001872,43.121995880064105,0.5065,False,2.839621737117903e-06,-2.055881142380865e-06,8.265659299909714e-06,0.4225000000000001,False,False,2221925,1260,0.1269135000001872,True,223.46115112304688,1135.0,43.121995880064105,34.81068401711484,12.69135000001872,0.5065,0.6184,0.7877,0.6777,0.589,-0.2812,0.0887,0.00016697171670204886,False,sub-material increase,5.0649999999999995,0.5065,2.839621737117903e-07,109,313,27.375,-11.625,iy313_ix109,1161.2489478591997,False,False,False,143,39,False
Addis Ababa,ET,9.02497,38.74689,3860000,0.0987208442743054,16.52552071412225,2.3129,False,2.8194569339276605e-06,1.0492545368157678e-06,4.871783681492349e-06,0.0,True,True,3860000,2405,0.0987208442743054,True,459.8425598144531,1130.0,16.52552071412225,39.539854059055386,9.87208442743054,2.3129,0.3324,1.5916,0.9902,0.5382,0.7213,0.452,3.5216725296544107e-05,False,sub-material increase,23.128999999999998,2.3128999999999995,2.8194569339276605e-07,154,396,38.625,9.125,iy396_ix154,498.0211856494833,False,False,False,144,41,True
Comilla,BD,23.46186,91.18503,1030000,0.2488164092290879,3.0518043793393304,0.5728,True,2.6682216159197027e-06,-2.120612320383724e-06,8.002515629297542e-06,0.439,False,False,1030000,17,0.2488164092290879,True,228.96910095214844,2233.0,3.0518043793393304,45.97290692276194,24.88164092290879,0.5728,0.7214,0.2794,-0.2955,-0.8127,0.2934,0.5172,0.00013857583335109112,False,sub-material increase,5.728,0.5728,2.6682216159197026e-07,364,453,91.125,23.375,iy453_ix364,48.10705982815465,False,True,True,145,2,False
Jerusalem,IL,31.76904,35.21633,971800,0.2469425443693514,29.907682917525,0.2634,True,1.707265361990725e-06,3.38023119115846e-07,3.1575186939809707e-06,0.0135,True,True,971800,786,0.2469425443693514,True,456.1331481933594,383.0,29.907682917524998,28.666171782012192,24.69425443693514,0.2634,0.1041,0.4559,-0.2683,-0.1116,-0.1925,-0.1567,0.00019382951787741225,False,sub-material increase,2.6340000000000003,0.2634,1.7072653619907252e-07,140,487,35.125,31.875,iy487_ix140,51.78209512729797,False,False,True,146,28,False
Pyongyang,KP,39.03385,125.75432,3222000,0.1516701309305629,29.480430304417496,1.418,True,1.532334130254123e-06,5.846690779227911e-07,2.617020214579421e-06,0.0,True,True,3222000,43,0.1516701309305629,True,615.4934692382812,1062.0,29.480430304417496,35.74982510574854,15.167013093056289,1.418,0.1991,-0.3421,-0.1571,-0.5259,1.7601,0.3688,3.1692283420142506e-05,False,sub-material increase,14.18,1.418,1.532334130254123e-07,503,516,125.875,39.125,iy516_ix503,35.74982510574854,False,True,True,147,1,True
Kyoto,JP,35.02107,135.75385,1463723,0.3363467999654756,1.022354467078685,0.664,False,8.994660704178545e-07,3.099619194728326e-07,1.3932253853739571e-06,0.0,True,True,1463723,50,0.3363467999654756,True,328.29998779296875,1690.0,1.022354467078685,48.01917459566171,33.63467999654756,0.664,0.1381,0.9277,0.3077,0.2142,-0.2637,0.0935,4.023278565693553e-05,False,sub-material increase,6.640000000000001,0.6639999999999999,8.994660704178544e-08,543,500,135.875,35.125,iy500_ix543,48.01917459566171,False,True,True,148,1,True
Malang,ID,-7.9797,112.6304,847182,0.2511457000002879,0.5798428320745188,0.2774,False,8.776195985724528e-07,-4.286829669709554e-07,1.843749421766088e-06,0.3165,False,False,847182,452,0.2511457000002879,True,299.45806884765625,2857.0,0.5798428320745188,47.38555879812772,25.11457000002879,0.2774,0.2805,0.8793,0.4229,0.3185,-0.6019,0.1044,9.457789772597152e-05,False,sub-material increase,2.774,0.2774,8.776195985724528e-08,450,328,112.625,-7.875,iy328_ix450,47.38555879812772,False,True,True,149,19,False
