name,country,lat,lon,population,pga_475_g,vs30,wtd,dw_km,P0,recent_trend_cm_yr,dP,dP_lo,dP_hi,fdr_sig,soft_soil_proxy_vs30_le_360,shallow_wtd_proxy_le_10m,near_water_proxy_le_5km,high_shaking_proxy_pga_ge_0p2g,susceptibility_proxy_count,screening_tier,policy_action,direction,population_million,population_weighted_abs_dP
Mashhad,IR,36.29807,59.60567,2307177,0.2156777999852094,260.73651123046875,14.023041123064049,110.84740925217056,4.056263369416008e-11,-0.0141,-1.90409029102694e-14,-2.687738605708408e-13,2.576823433672176e-13,False,True,False,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.307177,4.393073325380662e-14
Lu’an,CN,31.73561,116.51688,1644344,0.0953109421185819,297.3522033691406,16.632333867399154,78.25982684319419,2.7865287737726122e-08,-0.3185,-2.9397889367935817e-10,-6.3992293397241e-10,1.6252894402078013e-11,False,True,False,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.644344,4.834024299482905e-10
Hefei,CN,31.86389,117.28083,5050000,0.0983821445081414,230.1564483642578,3.082322423132723,75.70061622519975,1.2088091499001342e-07,-0.0756,-3.039325166400886e-10,-1.2375431065057098e-09,5.241775517918553e-10,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,5.05,1.5348592090324473e-09
Kathmandu,NP,27.70169,85.3206,1442271,0.4388813174745403,313.22491455078125,1.3122758831159445,88.13437950287968,1.3201392371402538e-08,-0.9247,-4.0030911038414537e-10,-8.51232651203434e-10,-1.0249504305628317e-12,False,True,True,False,True,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.442271,5.773542209428517e-10
Arequipa,PE,-16.39899,-71.53747,1008290,0.5941330976280723,435.9530944824219,0.8239871824216607,63.17836980936092,5.229125356603996e-07,-0.0667,-1.160156761248708e-09,-3.976255588502072e-09,1.401945356049413e-09,False,False,True,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.00829,1.1697744607994597e-09
Meizhou,CN,24.28859,116.11768,992351,0.0582796099993988,219.72723388671875,12.49713893339441,69.04694859391644,4.01021955608834e-07,-0.4666,-6.1828303432702285e-09,-1.4109715695160974e-08,1.059776800311676e-09,False,True,False,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.992351,6.135537873974555e-09
Chuzhou,CN,32.32194,118.29778,782671,0.0542267150809773,326.5135192871094,2.075226977950763,46.08184492991453,2.159285104264269e-05,-0.0253,-1.8183707722217105e-08,-2.113245516828131e-07,1.734286735266995e-07,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.782671,1.4231860706655384e-08
Mexicali,MX,32.62781,-115.45446,1032686,0.6835515193668443,227.1408843994141,19.577325093461525,50.8843489175372,1.2858080145618672e-05,-0.0592,-2.532261139990073e-08,-9.14874438590039e-08,3.634128271638823e-08,False,True,False,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.032686,2.6150306276117885e-08
Tijuana,MX,32.5027,-117.00371,1922523,0.1454692999529328,576.450927734375,62.3941405355917,11.304429362805186,0.0011659267682605,-0.0297,-1.151200746594928e-06,-8.61807277024217e-06,6.229961109227143e-06,False,False,False,False,False,0,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.922523,2.213209912945921e-06
Los Angeles,US,34.05223,-118.24368,3820914,0.4290697,310.8283386230469,27.450980392156907,21.770203780158184,0.0021991142102822,-0.0272,-1.986593470939321e-06,-2.124800784483157e-05,1.7076949560803635e-05,False,True,False,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.820914,7.590602805420645e-06
Chaozhou,CN,23.65396,116.62262,1750945,0.0802770209793662,287.3603515625,0.7171740291447577,25.946520627101503,0.0028142120884351,-0.022,-2.0551410850402907e-06,-4.102121911110196e-05,3.375605471594736e-05,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.750945,3.5984390071458716e-06
Alīgarh,IN,27.88145,78.07464,753207,0.1183113748902241,234.1776428222656,6.424048218509199,38.97481484924177,0.0001797756009565,-0.726,-4.293349599803528e-06,-1.1549577945672411e-05,1.993952718682647e-06,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.753207,3.2337809720192157e-06
Ahvaz,IR,31.31901,48.6842,841145,0.2630809,210.4767303466797,14.328221560997974,30.53754593657927,0.000930236336246,-0.1475,-4.5536664083144045e-06,-1.4402410702187776e-05,4.714191225658201e-06,False,True,False,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.841145,3.83029373102162e-06
Maoming,CN,21.66625,110.91364,1307802,0.0668608739610053,287.4617614746094,11.230640115968583,18.24871947576607,0.010676190802561,-0.0184,-6.469737210338181e-06,-0.0001312136000971,0.0001279543872335,False,True,False,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.307802,8.461135263154694e-06
San Pedro Sula,HN,15.50585,-88.02588,801259,0.3644254999999999,385.2497253417969,14.0993362325475,19.502948465874848,0.0066739641507215,-0.041,-9.045056744078246e-06,-3.6048466342922894e-05,1.6166682733552284e-05,False,False,False,False,True,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.801259,7.247433121703392e-06
Yerevan,AM,40.17765,44.5126,1144700,0.2668403281842528,409.4377136230469,13.778896772716903,22.49153647086504,0.001472756759294,-0.2119,-1.0340446264539603e-05,-2.9803519389473283e-05,8.19946965215963e-06,False,False,False,False,True,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.1447,1.1836708839018484e-05
Guatemala City,GT,14.64072,-90.51327,994938,0.7158972990198481,303.26348876953125,28.61066605630583,27.688106183355178,0.0012573230904254,-0.2942,-1.2242415083635633e-05,-3.765156383778279e-05,1.1850376584762966e-05,False,True,False,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.994938,1.218044397848227e-05
Anshun,CN,26.25,105.93333,765313,0.101610587258357,444.9998474121094,0.1831082627604132,19.84573500266476,0.0038336146440643,-0.2598,-3.289734126340777e-05,-8.37086298092159e-05,1.622475776468685e-05,False,False,True,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.765313,2.517676293432239e-05
Nanjing,CN,32.06167,118.77778,9314685,0.058399089010373,239.259017944336,8.865491721980675,7.597868102461106,0.0826596094127975,-0.0253,-6.38610302273468e-05,-0.0007661967354288,0.0006612420659628,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,9.314685,0.0005948453803432138
Qujing,CN,25.48333,103.78333,1408500,0.1917821182272825,601.1237182617188,5.684341886080804e-14,11.376667567385027,0.0134985596858929,-0.1679,-7.425047756744359e-05,-0.0002780649257559,2.4286128663675305e-17,False,False,True,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.4085,0.0001045817976537443
San Diego,US,32.71571,-117.16472,1404452,0.2093355109849011,345.15380859375,13.656824597543334,1.0087655487028435,0.1311130580315669,-0.0297,-0.000112629316547,-0.0008413409075963,0.0005773998155393,False,True,False,True,True,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.404452,0.00015818246888306726
Putian,CN,25.43944,119.01028,1539389,0.0725754700111157,454.3734130859375,1.6937514305333252,9.506761385672382,0.0258183566022248,-0.1389,-0.0001160814337147,-0.0003430863121956,9.601594607911772e-05,False,False,True,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.539389,0.0001786944821646383
Xinyang,CN,32.12278,114.06556,1230042,0.05836012,239.5323028564453,0.686655985351365,14.430962681166656,0.0287548633815467,-0.1653,-0.0001533313902071,-0.0004598741479754,0.0001338049415957,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.230042,0.0001886040498731217
Jinjiang,CN,24.81978,118.57415,1416151,0.071012860000007,456.3364868164063,10.009918364232874,4.433820347710244,0.0506282259400885,-0.1389,-0.0002218569216648,-0.0006651719334536,0.0001878833103089,False,False,False,True,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.416151,0.00031418290147252817
Huainan,CN,32.62639,116.99694,1666826,0.0631583100000002,436.29193115234375,11.459525444419056,4.074616659629847,0.0485658133332436,-0.1504,-0.0002308977935756,-0.0006613655522774,0.0001799603731291,False,False,False,True,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.666826,0.000384866445674443
Bahawalpur,PK,29.39779,71.6752,903795,0.1190218000000238,218.0327911376953,22.384985122453656,6.163876555104304,0.0667663458956642,-0.1318,-0.0002729492771905,-0.0012489901208316,0.0006687955105099,False,True,False,False,False,1,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.903795,0.000246690191978388
Bengbu,CN,32.94083,117.36083,972784,0.0847586799999958,232.01014709472656,6.927595941100208,4.665622431255438,0.1577664663164499,-0.0756,-0.0003342250636843,-0.0013091394337331,0.0005748197452756,False,True,True,True,False,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.972784,0.0003251287943510681
Huizhou,CN,23.11147,114.41523,2900113,0.0866846999999999,333.48883056640625,18.49393453879611,0.2290439187071343,0.2174236067730859,-0.0666,-0.0003771200649233,-0.0023433196503335,0.0015858234163735,False,True,False,True,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.900113,0.0010936908028449065
Quanzhou,CN,24.91389,118.58583,1469157,0.0701559140831337,282.0137634277344,5.935759517814915,3.4805807584817794,0.1603104550502151,-0.1389,-0.0006216479062742,-0.0018348755505674,0.000487004650798,False,True,True,True,False,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.469157,0.0009132983730380849
Guayaquil,EC,-2.19616,-79.88621,2723665,0.6265439059161264,600.0,10.299839780270132,2.146082664993562,0.0888101889045923,-0.2419,-0.0006497006440756,-0.0013736761939493,5.753163707841513e-06,False,False,False,True,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,2.723665,0.0017695669047461692
Wuhu,CN,31.35259,118.42947,1598165,0.0523950000000047,220.0023803710937,0.0610360875868423,9.887412838679904,0.0832824798097464,-0.3578,-0.0009051439761154,-0.00212743052924,0.0001553058966943,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.598165,0.0014465694225884683
Köln,DE,50.93333,6.95,1024621,0.071448900103232,310.1999206542969,20.40131227588313,1.0260347523658857,0.1157383773456804,-0.2829,-0.0009606448421492,-0.0021828353392496,0.0001066657107355,False,True,False,True,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.024621,0.0009842968788077555
Istanbul,TR,41.01384,28.94966,15701602,0.4327548,350.5603332519531,2.6398107881285,0.5690703834498371,0.2697860120091842,-0.273,-0.0017871685276213,-0.0040680138338839,0.0003848638543282,False,True,True,True,True,4,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,15.701602,0.02806140892763566
Fuzhou,CN,26.06139,119.30611,3740000,0.051719552891057,245.52935791015625,6.744487678339851,2.5539335553755724,0.2293796563400478,-0.3311,-0.0019431239035406,-0.0047462480917001,0.0005248478189355,False,True,True,True,False,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,3.74,0.007267283399241844
Fuyang,CN,32.9,115.81667,1768947,0.06560592,196.7847900390625,3.8452735179675415,3.0721340287966603,0.2692389500801895,-0.3122,-0.0020405435224123,-0.004374364646277,7.37581042206112e-06,False,True,True,True,False,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.768947,0.0036096133423406712
Rajshahi,BD,24.374,88.60114,763580,0.127690699939077,235.15640258789065,5.684341886080804e-14,8.642371791434504,0.14196571924355,-0.5335,-0.0021503134704165,-0.0068592905408669,2.220446049250313e-16,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.76358,0.0016419363597406313
Anqing,CN,30.51365,117.04723,804493,0.0734550466256087,327.2950439453125,5.684341886080804e-14,2.890169741685439,0.1942183917304285,-0.6228,-0.0032250734790999,-0.0069603266215168,3.3306690738754696e-16,False,True,True,True,False,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.804493,0.0025945490384215158
Rangpur,BD,25.74664,89.25166,1031388,0.2707102941607577,205.8676147460937,2.4719615472648684,11.447750903358232,0.1849507700859311,-1.0354,-0.0051411198019189,-0.0112239080686437,0.0005236888568471,False,True,True,False,True,3,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.031388,0.00530248927026153
